gene	P_normalized_baseline	B_normalized_baseline	P_normalized_TRP_12.5min	B_normalized_TRP_12.5min	B_by_P_baseline	pauseRelease_kelong30_baseline	pauseRelease_kelong45_baseline	pauseRelease_kelong60_baseline	B_by_P_TRP_12.5min	pauseRelease_kelong30_TRP_12.5min	pauseRelease_kelong45_TRP_12.5min	pauseRelease_kelong60_TRP_12.5min	pauseRelease_FC	initiationRate_FC_bound1	initiationRate_FC_bound2	initiationRate_baseline_kelong45_termination_point01	initiationRate_baseline_kelong45_termination_point1	initiationRate_baseline_kelong45_termination_1	initiationRate_TRP_12.5min_kelong45_termination_point01	initiationRate_TRP_12.5min_kelong45_termination_point1	initiationRate_TRP_12.5min_kelong45_termination_1
Herc3	0.08953757716572808	1.0628156309735013e-05	0.008913964692478935	7.4850740698481565e-06	0.00011870051263575074	0.0035610153790725223	0.0053415230686087835	0.007122030758145045	0.0008397020100566037	0.02519106030169811	0.03778659045254717	0.05038212060339622	7.074122861064195	0.09955557180176745	0.7042683464292011	0.0013736428055953565	0.009432024750510883	0.09001584419966616	0.0004259679800679564	0.0012282248023910607	0.009250793025622102
Tigd2	0.05724851580363648	1.7554193318805945e-05	0.007791040522408736	8.76455311950905e-06	0.0003066314134503883	0.00919894240351165	0.013798413605267474	0.0183978848070233	0.0011249528345155283	0.03374858503546585	0.050622877553198775	0.0674971700709317	3.668746205279261	0.1360915722100492	0.49928543911610657	0.0013624238573826323	0.006514790279709916	0.05803845450298274	0.0004723152956019946	0.001173508942618781	0.008185445412786643
Slc25a13	0.02441503324263369	2.97337689795425e-05	0.0032023712513365786	2.096256994633083e-05	0.0012178467538443158	0.036535402615329476	0.054803103922994215	0.07307080523065895	0.006545952452446496	0.1963785735733949	0.2945678603600923	0.3927571471467898	5.375021472761836	0.13116391116537893	0.7050088389653377	0.0015821699365057495	0.0037795229283427816	0.0257530528467131	0.0009753393600982531	0.0012635527727185452	0.004145686898921466
Smarcad1	0.015717728791170553	6.831988765445539e-05	0.00595072422060441	3.575089129815355e-05	0.004346676836212758	0.13040030508638273	0.1956004576295741	0.26080061017276546	0.006007821900797541	0.18023465702392621	0.27035198553588935	0.36046931404785243	1.3821643814754199	0.3785994973998555	0.5232867401505761	0.003231572232362198	0.004646167823567548	0.018792123735621044	0.0016682973506229539	0.002203862530477351	0.0075595143290213196
Sem1	0.08992073822022256	2.6557398623215074e-05	0.017876415525364526	2.0380666582681516e-05	0.00029534231089355643	0.008860269326806693	0.01329040399021004	0.017720538653613387	0.0011400868677372011	0.034202606032116036	0.05130390904817405	0.06840521206423207	3.8602219380212572	0.19880192132746793	0.7674195380290678	0.002094290320246904	0.010187156760066936	0.09111582115826725	0.0010958941514743136	0.0027047715487571213	0.018793545521585193
Ndnf	0.01324227136943483	1.676961788978544e-06	0.0009080365641375019	9.576055001987558e-07	0.0001266370203565852	0.0037991106106975564	0.005698665916046335	0.007598221221395113	0.0010545891410312723	0.03163767423093817	0.04745651134640725	0.06327534846187634	8.327652830600044	0.0685710584540193	0.5710359690318549	0.00020788599419838277	0.0013996904174475176	0.013317734649938864	5.217261315031903e-05	0.00013389590392269421	0.0009511288116464459
Prdm5	0.021778340397227564	3.0922973683786186e-05	0.00205520390773704	1.3617470462468303e-05	0.0014198957826796921	0.04259687348039076	0.06389531022058614	0.08519374696078152	0.006625848856750343	0.19877546570251028	0.29816319855376544	0.39755093140502057	4.666433225293295	0.0943691700217282	0.44036743043274446	0.001609317219742654	0.003569367855493135	0.023169874212997942	0.0006333382098884441	0.0008183065615847777	0.0026679900785481136
Mad2l1	0.15712222644025078	5.4661323271488026e-05	0.07026154551874414	3.629829892139605e-05	0.000347890457702203	0.01043671373106609	0.015655070596599135	0.02087342746213218	0.0005166168585305672	0.015498505755917016	0.023247758633875522	0.03099701151183403	1.4849986456736772	0.4471776343206456	0.6640581813417176	0.004030981811619469	0.01817198219124204	0.15958198598746776	0.0023360389066502635	0.008659578003337236	0.07189496897020696
Sdhaf3	0.0770085251848743	8.220472366850012e-06	0.0172074924852465	5.628188437648528e-06	0.00010674756265121467	0.00320242687953644	0.0048036403193046605	0.00640485375907288	0.0003270777797795972	0.009812333393387915	0.014718500090081873	0.01962466678677583	3.0640304252031125	0.2234491888259967	0.6846551130498093	0.0011400065083569935	0.008070773774995682	0.07737844644138256	0.0004253434045466488	0.001974017728218834	0.017460760964940685
Rpia	0.0037217215062732628	1.3623028750677372e-05	0.0006931490615307864	9.861999466636714e-06	0.003660410572826219	0.10981231718478657	0.16471847577717985	0.21962463436957314	0.014227819114198844	0.4268345734259653	0.640251860138948	0.8536691468519306	3.886946240353984	0.18624420456028953	0.7239212107033357	0.0006502535088432145	0.000985208444407808	0.0043347578000537445	0.00045072146661396	0.0005131048821517308	0.0011369390375294385
Eif2ak3	0.019769525912804373	1.825610615784158e-05	0.001147167343599538	1.5127042901970558e-05	0.0009234468362247079	0.02770340508674124	0.04155510763011186	0.05540681017348248	0.013186430895518257	0.3955929268655477	0.5933893902983216	0.7911858537310954	14.279577749627508	0.058027053792753726	0.8286018262154446	0.001019220036230915	0.002798477368383309	0.020591050689907246	0.0006921886040246705	0.0007954336649486288	0.001827884274188213
Foxi3	0.05554511374084062	2.520830032995046e-05	0.018354676877636606	8.4875319696599e-06	0.0004538347053813947	0.01361504116144184	0.02042256174216276	0.02723008232288368	0.0004624179453685254	0.013872538361055762	0.02080880754158364	0.027745076722111524	1.0189127007814827	0.3304462920586474	0.33669592390470304	0.001689824652256177	0.006688884888931833	0.05667948725568839	0.0005654857074110616	0.0022174066263983563	0.018736615816271302
Thnsl2	0.012071887654464855	4.6690934849412946e-06	0.002987483748729868	2.6574707607845835e-06	0.00038677410017267717	0.011603223005180316	0.017404834507770472	0.02320644601036063	0.0008895348006208938	0.026686044018626814	0.04002906602794022	0.05337208803725363	2.299882024736808	0.24747444925275877	0.5691620374180613	0.0003308280833670068	0.0014172979722688439	0.012281996861287213	0.00014946102172260493	0.00041833455910829305	0.0031070699329651744
Rmnd5a	0.005095078796520598	2.538299362721771e-05	0.0013862981230615746	1.9331046733051302e-05	0.004981864783828588	0.14945594351485764	0.22418391527228645	0.2989118870297153	0.01394436478811613	0.4183309436434839	0.6274964154652258	0.8366618872869678	2.7990251428301143	0.2720857082736915	0.7615747384628021	0.001193185501190003	0.0016517425928768569	0.006237313509745395	0.0008837600842179243	0.001008526915293466	0.002256195226048883
Rnf103	0.03548725935364505	1.237636817469961e-05	0.012618840572942878	9.215740463250244e-06	0.0003487552547060352	0.010462657641181056	0.015693986461771583	0.020925315282362113	0.0007303159438443569	0.021909478315330706	0.03286421747299606	0.04381895663066141	2.0940643445213123	0.3555879152906955	0.7446239747529102	0.000911809161397933	0.004105662503225988	0.03604419592150653	0.0005408967265756897	0.0016765923781405488	0.013033548893789139
Mrpl35	0.1789101663656579	3.192700496049441e-05	0.04301714009598965	2.126029824828713e-05	0.00017845271517573667	0.0053535814552721	0.00803037218290815	0.0107071629105442	0.0004942285377606765	0.014826856132820294	0.02224028419923044	0.029653712265640588	2.7695209752004617	0.24043988650746043	0.6659033089572302	0.0032258168868788276	0.01932773185978804	0.18034688158888015	0.0013868848221328172	0.005258427430771886	0.04397385351716257
Immt	0.008943893508503708	3.448525283068401e-05	0.004325295318080799	2.2129197899147124e-05	0.0038557316003255174	0.11567194800976552	0.1735079220146483	0.23134389601953104	0.005116228204497766	0.153486846134933	0.23023026920239947	0.306973692269866	1.3269150280236914	0.4836031772927953	0.6417003235498157	0.0016412753124658173	0.002446225728231151	0.010495729885884488	0.0010390668586424286	0.0014283434372697004	0.00532110922354242
Usp39	0.009774736274581192	3.434227592712926e-05	0.0006931490615307864	2.4151186792886714e-05	0.003513371098966114	0.10540113296898342	0.15810169945347513	0.21080226593796683	0.03484270286617712	1.0452810859853137	1.5679216289779703	2.0905621719706273	9.917171253680076	0.07091230311075426	0.7032494539422204	0.0016431497794666286	0.002522876044178936	0.011320138691302009	0.00109373489629521	0.0011561183118329807	0.0017799524672106885
0610030E20Rik	0.10190730199920599	4.578734640022141e-05	0.024017783558416345	1.7384638206831995e-05	0.00044930388207685217	0.013479116462305565	0.02021867469345835	0.02695823292461113	0.000723823585325801	0.021714707559774032	0.03257206133966105	0.043429415119548065	1.6109889413374645	0.2356826555824575	0.37968215180838544	0.0030795036080020237	0.012251160787930563	0.10396773258721595	0.0010224865548916033	0.0031840870751490744	0.024800092277723784
Rnf181	0.36869162241670117	9.531093970190897e-05	0.11191667447542739	4.9668128280120114e-05	0.0002585112704139152	0.007755338112417457	0.011633007168626185	0.015510676224834914	0.00044379560519398144	0.013313868155819444	0.019970802233729164	0.026627736311638887	1.716736003360311	0.30355090181283634	0.5211167619945868	0.007975908510752916	0.041158154528256025	0.3729806147032871	0.003354232517359679	0.013426733220148144	0.11415174024803279
Vamp8	0.05975625213968166	4.312613294186222e-05	0.005735836717997691	1.961626273135514e-05	0.0007217007659893706	0.021651022979681116	0.03247653446952168	0.04330204595936223	0.003419947898761479	0.10259843696284436	0.15389765544426656	0.20519687392568872	4.7387339184448765	0.09598722330493614	0.4548579108124434	0.002538238503780616	0.007916301196351967	0.06169692812206546	0.0009400901900909584	0.0014563154947107506	0.006618568540908672
Ggcx	0.05418881451466564	3.738721743756586e-05	0.017685771402939143	2.5234725207550346e-05	0.000689943446307492	0.020698303389224758	0.03104745508383714	0.041396606778449516	0.0014268376896105683	0.04280513068831705	0.06420769603247557	0.0856102613766341	2.0680502108496865	0.3263731004514349	0.6749559592042559	0.00222431292983712	0.007101306236157028	0.0558712392993561	0.001312420348369157	0.00290413977463368	0.018821334037278908
Capg	0.0774164059007626	7.53008802327424e-06	0.01190144833788286	6.425012336270007e-06	9.726734192396892e-05	0.0029180202577190673	0.004377030386578601	0.005836040515438135	0.0005398512982507259	0.01619553894752178	0.024293308421282668	0.03239107789504356	5.550180436437876	0.15373289678597213	0.8532453161784258	0.0011130180200549667	0.0080804945511236	0.07775525986180994	0.0004081400385109789	0.0014792703889204366	0.01219057389301501
Elmod3	0.05339210412474683	8.809857587766338e-06	0.020409889878061954	6.691577852553129e-06	0.00016500300432406142	0.0049500901297218425	0.007425135194582764	0.009900180259443685	0.0003278595765352819	0.009835787296058458	0.014753680944087686	0.019671574592116915	1.9869915573862802	0.382264198286243	0.7595557346857997	0.0009303646326969535	0.005735654003924169	0.05378854771619631	0.0005052199021455103	0.0023421099911710864	0.020711010881426843
Retsat	0.09290269588763755	2.514611821669429e-05	0.009822001256616445	8.909843927437062e-06	0.00027067156637852155	0.008120146991355647	0.01218022048703347	0.016240293982711294	0.0009071312143678538	0.027213936431035615	0.04082090464655342	0.05442787286207123	3.3514093353243952	0.10572353323843045	0.3543228362587548	0.0020606022786276183	0.010421844908514999	0.0940342712073888	0.0004991629893008323	0.0013831431023963124	0.010222944233351114
Tgoln1	0.006595529395803776	5.5062474949529e-05	0.002772596246123149	3.466604104455686e-05	0.008348454179365947	0.25045362538097843	0.3756804380714676	0.5009072507619569	0.0125030974463121	0.375092923389363	0.5626393850840444	0.750185846778726	1.497654197733369	0.4203750873867892	0.6295765142473567	0.002543766666686843	0.003137364312309183	0.00907334076853258	0.0015876978094662903	0.0018372314716173738	0.0043325680931282085
Tcf7l1	0.07994496090243736	2.729406364438204e-05	0.016490117402302995	1.917838477798906e-05	0.0003414106822528936	0.010242320467586809	0.015363480701380213	0.020484640935173618	0.001163022937320666	0.034890688119619984	0.052336032179429975	0.06978137623923997	3.4065218160314577	0.20626837784594182	0.7026577290896207	0.0020276824730215653	0.009222728954240929	0.08117319376643455	0.0010279284890325378	0.0025120390552398073	0.017353144717312502
Kcmf1	0.006739693426347356	5.60641986577134e-05	0.00205520390773704	4.427982786011637e-05	0.008318508737881562	0.24955526213644685	0.3743328932046703	0.4991105242728937	0.02154522366049428	0.6463567098148284	0.9695350647222426	1.2927134196296568	2.5900343846944263	0.30494026622971754	0.789805774812841	0.0025902858738605762	0.0031968582822318385	0.009262582365944459	0.002013144292782607	0.0021981126444789406	0.004047796161442276
Suclg1	0.01651442959760255	2.149977991380904e-05	0.005950724117278406	1.56180314979529e-05	0.001301878444347253	0.03905635333041759	0.05858452999562638	0.07811270666083518	0.002624559833416691	0.07873679500250073	0.1181051925037511	0.15747359000500147	2.0159791759457355	0.3603348261051832	0.7264275057960771	0.0011326343920974324	0.002618933055881662	0.01748191969372396	0.0007623186585806645	0.0012978838291357211	0.006653535534686286
Gm9008	0.008367237334666376	1.4034205244782514e-05	0.0013862981230615746	2.816244306959006e-06	0.0016772806463415675	0.050318419390247025	0.07547762908537053	0.10063683878049405	0.0020314853350154307	0.06094456005046292	0.09141684007569438	0.12188912010092584	1.211177950122088	0.16568170204973037	0.200670024261331	0.0007152116093618768	0.0014682629694818508	0.008998776570681589	0.00014059397504377098	0.0002653608061193127	0.0015130291168747299
C1galt1	0.008545542989045946	2.7378747645903003e-05	0.0032023712513365786	2.0937998992749783e-05	0.0032038628418344264	0.0961158852550328	0.14417382788254918	0.1922317705100656	0.006538279715073903	0.1961483914522171	0.2942225871783256	0.3922967829044342	2.040748945210869	0.3747416934700954	0.7647537156756319	0.0013174990739560947	0.0020865979429702296	0.00977758663311158	0.000974233667187106	0.0012624470798073982	0.004144581206010319
Gcfc2	0.0424640635102562	2.639102916340722e-05	0.008030171198544768	1.9062276080163808e-05	0.0006214909027025424	0.018644727081076274	0.02796709062161441	0.03728945416215255	0.0023738318410469607	0.07121495523140882	0.10682243284711324	0.14242991046281764	3.8195761687329517	0.18910510522868987	0.7223013533172409	0.0016122369474558867	0.005434002663378945	0.043651659822609525	0.000938104135592819	0.0016608195434618482	0.00888797362215214
Mrpl19	0.0278654969960235	2.1476047328646677e-05	0.0006931490615307864	1.4156342875001372e-05	0.0007707039042480162	0.023121117127440485	0.03468167569116073	0.04624223425488097	0.020423230241036133	0.6126969072310839	0.9190453608466259	1.2253938144621679	26.499450863640416	0.02487481424177366	0.6591689177420639	0.0012450770997493353	0.0037529718293914504	0.0288319191258126	0.0006439669199903696	0.0007063503355281404	0.0013301844909058482
Eva1a	0.0028908787401957614	1.534466886443265e-05	0.0018403164051303297	5.010081704115174e-06	0.005307960050719234	0.15923880152157702	0.23885820228236554	0.31847760304315403	0.0027224023489375807	0.08167207046812743	0.12250810570219113	0.16334414093625485	0.5128905121598819	0.6365941191313024	0.32650308379922255	0.0007194188863014269	0.0009795979729190453	0.0035813888390952304	0.0002438568407364861	0.00040948531719821584	0.0020657700818155125
Mios	0.0027467146321576773	1.5834930248567773e-05	0.0009080365641375019	1.1889508659389764e-05	0.0057650438320666275	0.17295131496199884	0.2594269724429982	0.3459026299239977	0.013093645266017464	0.3928093579805239	0.5892140369707859	0.7856187159610478	2.2712134803186244	0.33059006330926893	0.7508406082473991	0.0007400390075071266	0.0009872433244013175	0.003459286493343227	0.0005441082553139144	0.0006258315460862896	0.0014430644538100412
Rpa3	0.07932273468049332	1.9424762175693485e-05	0.02217747572934427	1.2161099817393426e-05	0.000244882658848502	0.00734647976545506	0.01101971964818259	0.01469295953091012	0.0005483536524087991	0.016450609572263974	0.02467591435839596	0.03290121914452795	2.2392506475848135	0.27958536501135095	0.6260617096569041	0.00166734164471114	0.00880638776595554	0.08019684897839953	0.0007690242490761468	0.0027649970647171313	0.022724725221126976
Umad1	0.03832689500901111	7.596768653784064e-06	0.012403953070336177	6.614043114400648e-06	0.00019820986416974225	0.005946295925092267	0.008919443887638401	0.011892591850184535	0.0005332205851550671	0.015996617554652013	0.02399492633197802	0.031993235109304026	2.690181880647623	0.32363574110086035	0.8706390066394998	0.000725123539510394	0.004174544090321394	0.0386687495984314	0.00042167147085139095	0.0015380272471816469	0.012701585010484205
Pole4	0.005654664248850185	2.9606788702444626e-05	0.0006931490615307864	2.1133922578905404e-05	0.005235817265094891	0.15707451795284672	0.23561177692927007	0.31414903590569343	0.030489722560154885	0.9146916768046466	1.3720375152069697	1.8293833536092932	5.823297685237742	0.12258005622026646	0.71382015764379	0.00138885213409851	0.0018977719164950265	0.006986969740460192	0.000957958006666051	0.0010203414222038217	0.0016441755775815296
Hk2	0.1325024133546428	0.00010754063308381263	0.028200903845687797	6.881415742820301e-05	0.0008116126367900941	0.024348379103702824	0.036522568655554234	0.04869675820740565	0.0024401401389383265	0.0732042041681498	0.10980630625222469	0.1464084083362996	3.006532954672828	0.21283313361401243	0.6398898300568135	0.006164352622317997	0.01808956982423585	0.13734174184341436	0.0033786461227260133	0.005916727468837915	0.03129754092995693
M1ap	0.06190159437219758	1.8592618819086112e-06	0.010563636871857872	1.5916492835247453e-06	3.0035767265207602e-05	0.000901073017956228	0.001351609526934342	0.001802146035912456	0.00015067247225858258	0.004520174167757477	0.006780261251636216	0.009040348335514954	5.016434936660212	0.17065209675120116	0.8560651401570442	0.0007026827284078634	0.006273826221905646	0.06198526115688347	0.00017726058647719227	0.0011279879049444009	0.010635261089616486
Dok1	0.029365934989534336	1.1837138876972404e-05	0.0018403164051303297	5.122360989366179e-06	0.0004030908221104152	0.012092724663312456	0.018139086994968686	0.024185449326624912	0.0027834132082322103	0.08350239624696632	0.12525359437044947	0.16700479249393263	6.905176341300507	0.06266840833728592	0.43273641059758616	0.0008263305993591015	0.0034692647484171916	0.029898606238998093	0.00024890940857278136	0.00041453788503451104	0.002070822649651808
Loxl3	0.004806750709601941	1.0869979761299242e-05	0.0018403164051303297	4.779849282554454e-06	0.0022613986907174997	0.06784196072152499	0.10176294108228748	0.13568392144304997	0.002597297545807591	0.07791892637422773	0.1168783895613416	0.15583785274845546	1.1485358846579667	0.38286079647403454	0.43972936357915904	0.0005372165963544853	0.0009698241602186599	0.005295899798860406	0.00023349638176625373	0.0003991248582279834	0.00205540962284528
Htra2	0.0598339778083443	6.692843374946914e-05	0.005735836614671687	2.4086310456137512e-05	0.0011185690171535857	0.03355707051460757	0.05033560577191135	0.06711414102921515	0.004199267181796493	0.1259780154538948	0.1889670231808422	0.2519560309077896	3.7541422276135785	0.09586253203897438	0.35988157957347333	0.0036101192968095545	0.008995177299560541	0.06284575732707041	0.0011412423366729048	0.0016574676319933567	0.006819720585197875
Aup1	0.0416597567992183	4.738061529932415e-05	0.006189854896740442	1.6765691090959548e-05	0.001137323377274569	0.03411970131823707	0.0511795519773556	0.06823940263647414	0.002708575785805303	0.0812572735741591	0.12188591036123864	0.1625145471483182	2.3815353134620456	0.1485811577482994	0.3538512740926498	0.0025487252564617697	0.006298103368391417	0.043791884487687886	0.0008163546480605841	0.0013734415887672238	0.006944310995833622
Pcgf1	0.05396687446986425	3.200765788709893e-05	0.013097102131866985	1.377193655464763e-05	0.0005930982329720131	0.017792946989160393	0.02668942048374059	0.035585893978320786	0.0010515254760928132	0.0315457642827844	0.047318646424176596	0.0630915285655688	1.772936450718497	0.2426878017399463	0.4302700498494947	0.001980013349618094	0.006837032051905877	0.0554072190747837	0.0007507081662778131	0.001929447358145842	0.01371683927682613
Ccdc142	0.04387915102183986	2.021912735311774e-05	0.011710804215457393	9.20556284978512e-06	0.00046079121592516967	0.01382373647775509	0.020735604716632636	0.02764747295551018	0.0007860743532570085	0.023582230597710255	0.035373345896565385	0.04716446119542051	1.705923042996252	0.2668876663003029	0.455289819833181	0.001348652241108697	0.005297775833074284	0.04478901175273016	0.0005313583703949043	0.0015853307497860698	0.012125054543697724
Ino80b	0.01044434413361842	4.8733845009499604e-05	0.002987483748729868	2.3831732988858672e-05	0.004666051250899933	0.139981537526998	0.20997230629049699	0.279963075053996	0.007977192511587974	0.23931577534763923	0.35897366302145883	0.47863155069527846	1.7096238516560287	0.2860384252481406	0.4890181142943512	0.0022974664667636665	0.0032374574387893243	0.012637367159045901	0.001102302821985939	0.001371176359371627	0.0040599117332285085
Wdr54	0.022083739722284	1.4989257590821093e-05	0.004110407815474089	6.760948681161782e-06	0.0006787463436591723	0.020362390309775172	0.030543585464662754	0.040724780619550344	0.0016448364699262774	0.04934509409778832	0.07401764114668248	0.09869018819557664	2.423344869983153	0.18612824943442016	0.45105293842584676	0.0008953539888097891	0.0028828905638153494	0.02275825631387095	0.0003453467688070211	0.0007152834721996891	0.004414650506126369
Rtkn	0.003975907866029935	1.260626013137342e-05	0.0013862981230615746	6.35310440285613e-06	0.003170662036482539	0.09511986109447618	0.14267979164171427	0.19023972218895235	0.004582783671974969	0.13748351015924906	0.20622526523887358	0.2749670203184981	1.4453712250767052	0.3486746096171075	0.5039642476554206	0.0006070407845721033	0.0009648724925147975	0.004543189571941739	0.0002997526793591416	0.0004245195104346833	0.0016721878211901004
Dctn1	0.03662350113480102	2.4650673938629962e-05	0.013239259803907761	1.5797888392325783e-05	0.000673083489421113	0.02019250468263339	0.030288757023950084	0.04038500936526678	0.0011932606978271403	0.035797820934814206	0.05369673140222131	0.07159564186962841	1.7728271701530027	0.36149629046053494	0.640870445637958	0.0014755153385863583	0.00477163044071845	0.03773278146203937	0.0008432975756937379	0.0020348309580454364	0.013950164781562422
Mthfd2	0.38858032064128806	6.372848605104218e-05	0.1207853431145285	5.139964965840167e-05	0.0001640033801656985	0.004920101404970955	0.007380152107456433	0.00984020280994191	0.0004255454207690132	0.012766362623070397	0.019149543934605596	0.025532725246140794	2.5947356715396315	0.310837519808497	0.806541200700014	0.006753585078709779	0.04172581393642571	0.391448102513585	0.00352083766577336	0.014391518546080926	0.12309832734915657
Mob1a	0.15070510700642706	3.6783424166217785e-05	0.04450039427768192	2.7063854224179214e-05	0.00024407549881271838	0.007322264964381551	0.010983397446572327	0.014644529928763103	0.0006081711109187279	0.018245133327561835	0.027367699991342753	0.03649026665512367	2.491733557350563	0.29528126260368953	0.7357622308864571	0.0031623051575440713	0.016725764788122505	0.15236036109390685	0.001662877382864884	0.005667912867856256	0.04571826771776998
Bola3	0.07103329319867739	4.4551682850694305e-05	0.04404634210468407	2.348020916063457e-05	0.0006271943879341896	0.01881583163802569	0.028223747457038532	0.03763166327605138	0.0005330796619803211	0.015992389859409633	0.02398858478911445	0.031984779718819266	0.8499432906855924	0.6200802485883365	0.5270330469743109	0.002715158660268018	0.009108155048148983	0.07303811892695863	0.0014970728332753965	0.005461243622696963	0.045102951516912626
Tet3	0.018090752352036076	1.455922046846263e-05	0.004803556877004872	1.021593311665073e-05	0.0008047880035693496	0.024143640107080488	0.03621546016062074	0.048287280214160976	0.0021267434482883855	0.06380230344865156	0.09570345517297735	0.12760460689730313	2.6426132582195248	0.2655255449596734	0.7016813255063974	0.0008360724446011791	0.002464240156284426	0.018745917273116895	0.0005077525590193316	0.00094007267794977	0.0052632738672541545
Dguok	0.11213159785798818	2.827332036899329e-05	0.02382713995262094	1.5650408082626414e-05	0.00025214409594698483	0.007564322878409545	0.011346484317614317	0.01512864575681909	0.0006568311645353348	0.019704934936060042	0.029557402404090063	0.039409869872120085	2.604983321415697	0.21249264621019143	0.553539799301035	0.0023936153951845795	0.012485459202403517	0.11340389727459288	0.0009425397632443981	0.0030869823589802833	0.02453140831633913
Stambp	0.006434294359605948	8.266726772127885e-06	0.0016011856256682934	6.058625507842519e-06	0.0012847915109426484	0.03854374532827945	0.05781561799241918	0.0770874906565589	0.0037838370584383717	0.11351511175315115	0.17027266762972673	0.2270302235063023	2.9450981160843597	0.24885178330050073	0.732892918182538	0.0004363456483418143	0.0010154321407063497	0.006806297064351702	0.0002886500041095963	0.00043275671041974274	0.0018738237735212069
Tex261	0.20399267419866218	2.9157508406229336e-05	0.14908000166928337	1.7070965473615305e-05	0.00014293409565205138	0.0042880228695615415	0.006432034304342312	0.008576045739123083	0.0001145087555840337	0.0034352626675210112	0.0051528940012815164	0.0068705253350420225	0.8011297448775672	0.7308105658936505	0.5854740822082106	0.0033520146202669424	0.02171135529814654	0.2053047620769425	0.0022589934630055227	0.015676193613241025	0.14984819511559605
Nagk	0.14631005418525816	1.788180917636937e-05	0.04354386186049346	9.747533656320426e-06	0.00012221859444961573	0.003666557833488472	0.005499836750232708	0.007333115666976944	0.00022385551579117476	0.006715665473735243	0.010073498210602865	0.013431330947470486	1.8315994943261975	0.29761359944107535	0.5451089182408732	0.0022677819547892034	0.01543568683146244	0.1471147355981948	0.0008740776331393538	0.004793025200583765	0.04398250087502788
Paip2b	0.2116811006854822	2.5886175896088594e-05	0.08589205380814631	1.8665436696786366e-05	0.0001222885548698583	0.003668656646095749	0.005502984969143624	0.007337313292191498	0.00021731272998173516	0.006519381899452055	0.009779072849178082	0.01303876379890411	1.777048802424751	0.4057615608101242	0.721058095707629	0.0032816889221788086	0.02233298798387221	0.2128459786008062	0.0016988651894368494	0.009429150032170017	0.08673199845950169
Zfp638	0.16949765895049423	4.24640555911337e-05	0.02977786375992137	2.9179397587358896e-05	0.00025052886189735706	0.0075158658569207115	0.011273798785381067	0.015031731713841423	0.0009799023134302884	0.029397069402908652	0.04409560410436298	0.058794138805817305	3.911335029461633	0.17568303859948114	0.6871552229564107	0.003605859091105959	0.018860648396650442	0.17140854145209525	0.001610851529030364	0.004290859267423288	0.03109093665135252
Exoc6b	0.032943526795328644	1.3896609123607738e-05	0.02062477707069062	1.0752209522450596e-05	0.00042183125109659665	0.0126549375328979	0.01898240629934685	0.0253098750657958	0.0005213248844144019	0.01563974653243206	0.023459619798648086	0.03127949306486412	1.2358612195259613	0.6260646347559603	0.7737290030115767	0.0009547826785156347	0.0039197000900952125	0.03356887420589099	0.000690097199217183	0.002546327135579339	0.021108626499200898
Spr	0.09422670775260274	4.155832893350394e-05	0.014937418536997314	2.06648153317881e-05	0.00044104617390026567	0.01323138521700797	0.019847077825511955	0.02646277043401594	0.0013834261442567904	0.04150278432770371	0.06225417649155557	0.08300556865540742	3.136692315053676	0.1585263763668397	0.4972484664831728	0.0028123918795337046	0.01129279557726795	0.09609683255461042	0.0010792908753004377	0.002423658543630196	0.01586733522692778
Rab11fip5	0.013191058714113075	1.659014002660428e-05	0.00205520390773704	1.1241833663519808e-05	0.0012576807052533652	0.03773042115760095	0.05659563173640143	0.0754608423152019	0.005469935913024832	0.16409807739074497	0.24614711608611745	0.32819615478148995	4.349224640385089	0.15580280190385198	0.67762138508127	0.0008784668883383233	0.0020656621726085	0.013937615015310267	0.0005264345539357618	0.0007114029056320954	0.0025610864225954315
Pradc1	0.07144870490781904	1.4819848058293486e-05	0.01651436057583229	8.156313068327714e-06	0.00020741940777532086	0.006222582233259626	0.009333873349889438	0.012445164466519252	0.0004938921510690493	0.01481676453207148	0.02222514679810722	0.02963352906414296	2.3811279588843446	0.23113589808434762	0.5503641492304825	0.0013813802117013975	0.0078117636534051115	0.07211559807044225	0.00053217769383307	0.002018470145657976	0.016881394663907038
Smyd5	0.01965949485254402	4.831982266517512e-05	0.008938207866008232	3.24151130369329e-05	0.002457836431078102	0.07373509293234307	0.1106026393985146	0.14747018586468613	0.0036265785628242903	0.1087973568847287	0.16319603532709306	0.2175947137694574	1.4755166442192953	0.4546509426131868	0.6708450331357487	0.0023709869684583203	0.004140341505187282	0.0218338868724769	0.0015480621653220631	0.002352500873262804	0.010396887952670212
Cct7	0.35566530453841855	0.00012118798768181061	0.09122240198805504	8.607521996445567e-05	0.0003407360406972731	0.010222081220918193	0.01533312183137729	0.020444162441836385	0.0009435754605072408	0.028307263815217226	0.04246089572282584	0.05661452763043445	2.769227049115008	0.25648383697826027	0.7102619790210024	0.009010112491065663	0.04101998989952334	0.36111876398410003	0.004785608918281056	0.012995625097206009	0.09509578688645554
